VideoID,topic_quantum,holistic,technology2,application,laser,mri,smartphone,computer,nuclear,qcomputer,qnetwork,qsensor,spooky,spooky_quote,economic,economic_sentence,benefits,benefits_sentence,progress,progress_quote,b_life,b_finance,b_logistics,b_security,b_defense,b_energy,b_argiculture,risks,risks_quote,r_life,r_finance,r_logistics,r_security,r_defense,r_energy,r_argiculture,superposition,explain_superposition,quote_superposition,entanglement,explain_entanglement,quote_entanglement,explain_contextuality,quote_contextuality
d6eMdixkoRI,0,0,0,1,0,0,1,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
d6P_4p3IXLQ,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
D8Oj_hcFE5c,2,0,0,0,0,0,0,0,0,0,0,0,1,"So, strange things can happen,
actually, too, in quantum field theory.",0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
dB_THjJFDFw,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
Dcd84ThOP2o,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
DdvVaC9HlKI,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
Df9b2DJGZ_I,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
Djdy0aRUvDc,2,0,0,0,0,0,0,0,0,0,0,0,1,Right sounds bizarre. ,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,1,"When you- well a guy called Hugh Everett from Princeton, and I think it was around the 1950s he suggested the theory of parallel universes, because obviously, when you observe a photon it can either appear in a wave or as a particle and well he believed that when you observe a photon the universe splits off into two separate sections where you would either observe a particle or a wave."
dkoLSXTHZlg,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
DKSt79dUqJs,1,0,1,1,0,0,0,1,0,1,1,0,1,"Such technology should exploit
quantum mechanics,
behaviors that although bizarre
- and behind me, in this image,
we have a really strange behavior -
if instead of the two skiers behind me,
there were some electrons,
these behaviors actually do happen.",0,-9,1,"Information thieves, hackers,
will have a much harder time:
the moment they sniff the traffic,
they're detected,
because they destroy
the quantum coherence.",0,-9,1,0,0,1,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,"The first and foremost
is the so-called quantum superposition:
the wave function can be
- and actually is,
for microscopic systems -
the sum of all behaviors.",1,1,"The second quirk in quantum mechanics
is the well known ""Entanglement,""
namely an intertwining
between the particles that either
were born together or have interacted.",1,"Information thieves, hackers,
will have a much harder time:
the moment they sniff the traffic,
they're detected,
because they destroy
the quantum coherence."
dLAO4F1gGcs,1,0,1,1,0,0,0,0,0,1,0,0,1,But it gets stranger from there.,1,We now know that this is one of the new technologies that will change our world and there’s a race going on right now around the globe to see who will be the first to make one. ,1,The thing that makes quantum computers special is their ability to solve problems that are impossible to solve with classical computers. ,0,-9,1,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,"An interesting phenomenon that can happen down at this scale is that when these particles start to blur out, they start being able to exist in several locations at the same time.
We call this a state of superposition where something can be in two places or two states at the same time.",1,1,"The ball was in a superposition, but now my opponent is in a superposition of both hitting the ball back and missing it, and his state depends on the state of the ball. 
This is a simplified description of quantum entanglement. ",0,-9
DOku3XpPd1s,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
dPplkPKDZHI,1,0,1,1,0,0,0,0,0,1,0,0,0,-9,1,"And then who else is working on, as I said already it’s it’s huge it’s a pretty big field, these days and so yeah on the right you see the American companies.
We know Microsoft was on- if you, if you read the red except in be, I don’t know whether you do that yeah I do that from time to time, on Wednesday or Thursday it was like Microsoft is busy announcing the big quantum computer, I said: uh?
Yes, I said: we’re running behind.
It’s absolutely not true, right. ",1,So what makes these these quantum computers so so special?,0,-9,1,0,0,0,0,1,0,0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,"So you see the energy levels, they move discretely between low and high, and now it’s in the superpositions, because you see the two levels are activated, and indeed this electron in this is in these two states at the same time.",1,1,"So the entanglement is again, I’m combining two qubits. 
They’re in a superposition here yeah, so I basically have when I combine two qubits I have four positions and if I have 3 it’s 2 to the power 3. 
I cannot show that with my with my fingers yeah, but you have eight different states that’s what 2 to the power 3, so 2 by 2 by 2 right, means. 
So this and then the entanglement is a way of combining them and then, when you, when you apply whatever quantum algorithm on such an entangled state, then you apply it at all of those combinations at the same time, yeah.",1,Now I have an observation and there’s an eye so when the eye opens one of those two superposition states actually disappears 
DpUkKYmuCI8,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
dQai9QikTBI,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
DQP3lAWDKAk,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
DrtN1tDebTE,0,0,0,0,0,0,0,0,0,0,0,0,1,"If we open up particles down to their deepest parts, we find something strange, we find they don’t exist at all. ",0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,1,"You can take a particle, break it into twins and you can put them at opposite ends of the universe, and then you make a conscious measurement of one and it starts it spinning, the other one on the other side of the universe starts spinning at the same time, why? ",1,"They’re just probabilities until they’ve been consciously measured, then they start to exist. "
dRw4d2Si8LA,0,0,1,1,0,0,0,0,0,1,0,0,0,-9,0,-9,1,"I’ve summarized this for you, so he basically says all this malarkey about faster computing that I spoke to you about will lead to a faster innovation, because we can deploy all that power. 
That will effectively then means that we should be faster and better to finding solutions to like really hard problems, things like diseases and hunger and energy crisis, he said, will all be solved which eventually will lead to immortality.",0,-9,1,0,0,0,0,1,1,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
dsO_Z5-z26s,1,0,1,1,0,0,0,0,0,1,1,1,1,"You have other things, something which Einstein defined as spooky - spooky, because he said I mean this is not possible that we have such connections between distant objects such as in entanglement. ",0,-9,1,"But now, if I take those single atoms - and they put them together in a structure which is a similar to the structure of that material or that molecule, could be some new drug could be high temperature superconductivity, then I am able to control my quantum simulator ",1,"So the idea is that we can use, though, and combine those quantum technologies really to bring this benefit to each and every one of you both on terrestrial level and on space level, and this is really something which could have a very strong impact. ",1,1,0,1,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,"You have an undefined state, it’s in a superposition it’s both at the same time. ",1,1,"But then, when you look at them, they are correlated. ",1,"You are never going to see this both at the same time and even more evidently, if you have two such cubes, you look at them, see them collapse, one downwards and other upwards. "
dyFsL0tDbsk,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
e67nFfiYQzk,1,0,1,1,0,0,0,0,0,0,1,0,1,It is really weird how things work in this invisible world,0,-9,1,The day we bring this revolutionary device out is a day no one in the world will ever have to worry about hackers again. ,0,-9,0,0,0,1,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,1,"In this world of quantum, objects can travel through walls, be in many places at once and be as if they were next to each other, when they’re really really far apart.",1,1,"In this world of quantum, objects can travel through walls, be in many places at once and be as if they were next to each other, when they’re really really far apart.",1,"The coin doesn’t choose to be head or tail until someone tries to disturb it. 
If you push it or move it or change in any way, the coin will lose these quantum properties instantly and will decide to choose either head or tail. "
e8YooivCMZQ,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
eaV-GeAPSlE,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
EA-wcFtUBE4,0,0,1,1,0,0,0,0,0,1,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
EBebWBjpWIQ,2,0,0,1,0,0,0,0,0,0,0,0,0,-9,0,-9,1,"So there's a lot of companies
that want to launch
constellations of small satellites
into low Earth orbit.
They will create a global network
of broadband Internets,
so that anyone can
access that information.
I think that would be
an incredible opening door for the Earth.",1,"So there's a lot of companies
that want to launch
constellations of small satellites
into low Earth orbit.
They will create a global network
of broadband Internets,
so that anyone can
access that information.
I think that would be
an incredible opening door for the Earth.",0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
EbQi0tVNsdo,0,0,0,0,0,0,0,0,0,0,0,0,1,"Think about all the weirdness
of quantum mechanics,",0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,1,"The world is constantly splitting
into infinitely many.
Or maybe the world stays the same,
and your mind is constantly splitting
into infinitely many.
Or maybe you're backwardly
causing the history of the universe
by recurring acts
of scientific observation."
ecD6C72gNfs,1,0,1,1,0,0,0,0,0,1,1,0,1,"That molecules and atoms can be here in there at the same time, that sounds to become like crazy, currently counterintuitive",0,-9,1,"and now you start to understand why people like me get excited because [solely] we have an exponential growth by using only a few atoms 50 of them, we can do things that if we take all the computational power of all the computers on earth, can you barely make it, and if one day we have computers with quadrillion amount of states on your classical devices, I’ll just add 10 more quantum bits, and then it’ll be very hard to get to that level. ",1,"We’re just at the beginning of understanding what does that mean for the science for the technology, for the potential social impact and for a philosophically impact of doing the research in quantum field.",1,0,0,1,0,0,0,1,"Mathematical problems that you cannot solve exactly and so or which are very very hard to solve and it turns out that what quantum computers are good at is to solve these mathematical problems, and if we could build quantum computers today, we would be able to create complete havoc in the world of cryptography, which is quite an unexpected result. 
So you might well say let’s stop this research and not go further in there, but quantum mechanics come with a twist. ",0,0,0,1,0,0,0,1,1,"In quantum mechanics, when we try to describe system, it turns out that we can describe the position or the quantum mechanics allows position of object to be at two place at once. ",0,0,-9,1,"The second one is that if we try to observe a quantum system, we cannot do it without perturbing it. "
e-CKlL24DUM,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
E-ECTG8y4rI,0,0,1,1,0,0,0,0,0,1,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,1,0,-9,0,0,-9,0,-9
EFl7h-TthbE,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
EfUVs0UCfHw,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
eh3dA8xnZ4Y,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
emNvA8I2u0Y,1,0,1,1,0,0,0,0,0,1,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
emWKNHaW7vA,0,0,0,0,0,0,0,0,0,0,0,0,1,This idea seems crazy at the time and many physicists disagreed,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,1,"the subatomic level, things are in all possible states",0,0,-9,1,"observing it causes it to be in a state. 
So our simple act of observing this water molecule will cause them to be stay in this cup instead of say [telling] to the moon or something."
EolJkObMQlE,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
EqSmZeHWoug,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
eRD3FCgWfRQ,1,0,1,1,0,0,0,0,0,1,0,0,1,"Although this world sounds really bizarre, stranger than fiction, this is exactly the kind of universe that physicists equations predict that the tiniest particles that make us up live in. ",0,-9,1,"The quantum computer is capable of processing more data in seconds than your computer scan in years. 
The quantum computer can um can solve problems you guys would probably consider impossible. ",1,"If we want to do things in the future like I mentioned at the beginning, my presentation, like you know, cure cancer, provide the basic necessities of life to everybody, we would have to have a machine that that would be able to process large amounts of data at once",1,0,0,0,0,0,0,0, ,-9,-9,-9,-9,-9,-9,-9,1,1,"You never know where anyone else or anything else is either because until something’s position is measured by an outside observer, your location is nothing but a probability of being everywhere at once.",0,1,"In this world if you were to go outside, kick a soccer ball, your act of kicking that soccer ball could cause another soccer ball miles and miles away to react as though it had been kicked as well, even though you were touched it.",1,"You never know where anyone else or anything else is either because until something’s position is measured by an outside observer, your location is nothing but a probability of being everywhere at once.
In this world if you were to go outside, kick a soccer ball, your act of kicking that soccer ball could cause another soccer ball miles and miles away to react as though it had been kicked as well, even though you were touched it."
ery_JLSOtII,1,0,0,1,1,1,0,0,0,0,0,0,1,"it's very strange,
and this is called wave interference.",0,-9,1,"You're going to be amazed
at what he's now up to,
using holography to teleport
energy to nanoparticles
in order to cure disease.",0,-9,1,1,0,0,0,0,0,0, ,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
eSJt0Bfncqw,2,0,1,1,0, , , , ,1,0,0,0,-9,0,-9,1,"those two rules are essentially what my colleagues here at the NC 4 quantum computing and around the world are trying- are playing with and are trying to develop the new breed of technology that will completely revolutionize well the way we work, the way we communicate and hopefully the way we play. ",0,-9,0,0,0,0,0,0,0,0, ,-9,-9,-9,-9,-9,-9,-9,1,1,"So when you have quantum object, we say that they can be you know we said it can be in multiple states at once. 
Really what we mean is that they can have contradicting properties, or that seems contradicting.
Example, a single particle being here and there, an electron spin pointing up and pointing down, an atom being in the ground state and in the excited state.",0,0,-9,1,"Rule number two quantum mechanics says if you even dare looking at what’s going on and by looking we mean measuring, if you even dare measuring your quantum system, rule number one stops working. "
eSOgvdV4KoQ,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
eVGBT-kHghA,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
eVjMq7HlwCc,1,0,1,1,0,0,0,0,0,1,1,1,1,"Well then, something strange happens [..] Well now it gets even weirder",1,"Now because of the huge potential of quantum computers, this has begun something of an international race. ",1,"This was a very long and arduous process, but with quantum computers, everything accelerated a thousand times because, instead of synthesizing the materials, we can simply simulate them. 
We can test their properties in simulation and the work that used to take a year, we can now do in a single afternoon.
So quantum computers may help us solve the crime at- the climate crisis and the energy crisis. ",0,-9,1,1,0,0,0,1,1,1,and quantum computers will help us train the next next generation artificial intelligent systems - whether that is a good or bad thing I leave to you.,0,0,0,0,0,0,0,1,1,"Specifically, very small particles can be in more than one place at the same time and I mean really be in more than one place at the same time.",1,1,"We can have more than one qubit, so let’s say we have two and we set them up in this superposition, either they’re both 0 or they’re both 1.
Okay? 
So we have superposition, but we also have correlation, because if you know what one qubit is, then you know what the other is.
And then we’ll do the following really strange thing: we’ll take one of these qubits and leave it here on earth and send the other electron to the Andromeda galaxy, millions of light years away. 
Now we know previously that if we measure either of the qubits, we will get either 0 or 1. Now, the truly amazing thing is that quantum physics guarantees that the other qubit will give us exactly the same measurement result.
So we have a process that’s both random and correlated, and it can be correlated from two edges of the universe. ",1,"Now what happens if you insist - and you want to measure whether the electron is here or there? 
Well then, something strange happens, the electron stops being in a superposition, the superposition collapses, and it becomes a regular boring bit, it’s either 0 or 1.
Now, ok, but which one because it was both before."
eysPffLXdVg,0,0,1,1,0,0,0,0,0,1,0,0,1,"there’s quantum mechanics down in that corner, it’s very small, it’s very weird, it happens very quickly and it’s a long way down in the general, you know on the scale events in the matters for everyday life ",0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
F4WDlJCO66Y,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,1,"particles can be here and there.
And cats can be alive and dead.",0,0,-9,1,"The answer is: it depends on
what you're looking at it with.
If you're looking at it with an instrument
that measures waves, it's a wave.
If you're looking at it with an instrument
that measures particles, it's a particle.
So the point is, the experimenter
does impact on the experiment."
fa7_kR2fz3M,0,0,0,0,0,0,0,0,0,0,0,0,1,"He didn't believe in random occurrences
and the quantum weirdness,
it didn't really work in his mind.",0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
fB-Z8PoYSWw,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
FEg9c54KDlM,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
FFfbrTNGmjU,1,0,1,1,0,0,0,0,0,1,0,0,1,"but in quantum physics, you can have two conditions at the same time, that sounds little rather peculiar, but that’s true that’s what it can be.",1,There is a massive race toward building a new technology called quantum computing.,1,"In quantum computing, we’re going to use lots of quantum physics to obtain enormous computational speed so that we can tackle such problems.",0,-9,0,0,1,0,0,1,0,0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,"Is it the spin up or is it the spin down? 
Well here’s the fun part, quantum physics tells us that is actually both. 
It is both zero and one, it’s both on and off, something you don’t have in the classic world, it’s which is either on or off, it cannot be both at the same time, but in quantum physics, you can have two conditions at the same time",0,0,-9,0,-9
FJ-5jA4UfpU,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,1,1,"the theory of entanglement in quantum physics which states that two particles that are not even touching can still leave impressions on one another, even though they aren’t as involved as Einstein [put it]. ",0,-9
fnNKC82wUmY,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,1,"So the great thing about this is that
previously we've had to use rockets,
or we've had to push off
the ground to move things.
This is a new way
to move things without fuel;",0,-9,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
FNSSMMd6hzE,0,0,0,0,0,0,0,0,0,0,0,0,1,"Quantum mechanics literally had to use arts like cubism tons to sort of communicate, this smearing aspect, the multiple dimensions, the weirdness of what it’s like at the smallest elements up of our universe. ",0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,1,0,The idea that once you entangle these two objects they relate to each other forever ,0,-9
fPk9WKllCbE,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
fPvx27hRzF8,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,1,"So, without going into too much details, the Planck constant is especially relevant to describe the energy of particles at a very small level, on a quantum level, and what you need to know about it is that today we’ve been able to measure it to a very high degree of precision.
So what we’re going to do, just like we did for the speed of light we’re going to log this value, we’re going to log the number that we chose for the Planck constant and thanks to a carefully designed balance called the kibble balance using electromagnetic properties we can use this value and back define the kilogram.
And this is going to happen happen on the 20th of May of this year. 
So who cares right? 
How is it going to affect me or you?
Well, first of all it’s going to be important for people working in a pharmaceutical industry, ",0,-9,1,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
fQyTgFj5AJI,2,0,1,1,0,0,0,0,0,1,1,0,0,-9,0,-9,1,"Well, we can build communication systems that cannot be hacked. 
Then anyone can spy on them and in a society as ours that is built on top of information, this is of crucial importance.",0,-9,0,0,0,1,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,1,1,"Okay, entanglement is one of the most exotic properties of quantum mechanics, and basically it tell us that we can take two atoms, two electrons, two tiny particles, separate them as much as we want, we can even put one in one extreme of the Milky Way and the other one in the other, that what’s going to happen is that when we look at one of them, wouldn’t we measure one of these particles, there is an immediate effect on the other, without information traveling from one place to the other. ",0,-9
g1yK0J4-EYs,0,0,0,0,0,0,0,0,0,0,0,0,1,"quantum mechanics is mysterious,",0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
g6s2XyzXxlM,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
g9NAUPbqAvE,1,0,1,1,0,0,0,0,0,1,1,0,1,this bizarre superposition of states. ,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,"it’s a quantum mechanical variable so can exist in this bizarre superposition of states. 
It can be both up and down.",0,0,-9,0,-9
GA3suIBckuY,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
ga6cIwdeCQA,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
-gAtPyEu0G4,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
gcJA61d6UH8,0,0,1,1,0,0,0,0,0,1,0,0,0,-9,0,-9,1,"So there is a quantum computer called the D wave one that was tested to be several times faster than the fastest supercomputer we have today, several times faster, pretty impressive. ",0,-9,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
gEdQQA97V7g,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,1,"No, as long as I have no possibility of knowing which opening this photon goes through, it looks as if it goes through both. ",0,1,"So now we produce them in pairs, they always come out in pairs. 
Every time a blue photon is created it’s created with a twin red photon and even though they all- they both go their own ways, I can find out the where, if I know the whereabouts of one I can find out the whereabouts of the other. ",1,"No, as long as I have no possibility of knowing which opening this photon goes through, it looks as if it goes through both. 
How do I know?
Because after I shoot many many many photons you can see on the screen that they form a stripy pattern, just like waves.
So why do they do that? 
They do that, because I cannot know it’s the impossibility of knowing where they are makes them acts like waves. 
If I have any possibility of discovering where a photon is, if it goes through the left barrier, the left, opening or the right opening, it acts like a football like Ronaldo’s football.
Notice that I can’t influence I have no control over where the photon goes. 
This isn’t under my control - all I have is the possibility or impossibility of knowing where it is, meaning it will act like a particle or wave. "
GgwFlZGpg4I,1,0,1,1,0,0,0,0,0,1,1,0,0,-9,1,"So there is a race to be frank.
They pour billions into this. ",1,"They’re gonna help us understand something called protein folding, which will enable us to deliver personalized medicine. ",0,-9,1,0,0,1,0,1,0,1,"Well, there is a really big downside, because this major risk that we have to mitigate is around cybersecurity. ",1,1,0,1,0,0,0,1,1,"Now, in quantum computers, we have this idea of quantum bits, and this is so phenomenally funky, because it can basically be a 0 and a 1 like a coin at the same time and it stays that way unless it’s measured or its observed. ",1,1,"There’s a second thing which I find super romantic and it is this principle of entanglement - and it means that we can entangle two qubits to each other, intimately connect them and when we take a zero and one and we flip it over to a zero and one on the other side, we basically have this entangled pair.",1,"Now, in quantum computers, we have this idea of quantum bits, and this is so phenomenally funky, because it can basically be a 0 and a 1 like a coin at the same time and it stays that way unless it’s measured or its observed. "
GIe-ewyzkvs,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
GJsX8h8cG1s,2,0,0,1,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
